repository_id,repository_name,repository_link,owner_id,owner_name,owner_type,description,stars,fork_count,language,created_at,updated_at,watchers_count,snapshot_date,open_issues_count,archived,fork,topics
1299952300,lw.OpenCVDNN.YOLOv8,https://github.com/lxw112190/lw.OpenCVDNN.YOLOv8,41043456,lxw112190,User,"面向长期使用的 Windows 7 纯 CPU 推理 SDK，支持 YOLOv8/YOLO11 Detect，提供 x64/x86 C++ DLL、C API、C++ 示例和 .NET Framework 3.5 WinForms。A long-life Windows 7 CPU inference SDK for YOLOv8/YOLO11 Detect with x64/x86 C++ DLL, C API, C++ sample and .NET Framework 3.5 WinForms.",6,1,C++,2026-07-14T03:12:36Z,2026-07-14T07:41:21Z,6,2026-07-14,0,False,False,[]
1300036696,Clay,https://github.com/chaun-yi7/Clay,304713170,chaun-yi7,User,Clay —— 一款仿 Claude 审美的 Typora 主题，暖纸质感、明暗双色，克制耐看。,5,0,CSS,2026-07-14T05:09:12Z,2026-07-14T08:22:25Z,5,2026-07-14,0,False,False,[]
1300004526,Mding,https://github.com/jisu15-kim/Mding,108998071,jisu15-kim,User,Markdown Viewer !!,5,0,Swift,2026-07-14T04:25:42Z,2026-07-14T08:50:31Z,5,2026-07-14,0,False,False,[]
1299969979,pix,https://github.com/num-scope/pix,292966555,num-scope,Organization,The best way to use pi agent.,5,3,Unknown,2026-07-14T03:35:50Z,2026-07-14T04:09:36Z,5,2026-07-14,0,False,False,[]
1300151012,aidress-skill-verify-transact-and-rate-an-unknown-agent,https://github.com/Aidress-ai/aidress-skill-verify-transact-and-rate-an-unknown-agent,294861868,Aidress-ai,Organization,"Discover, Verify, Transact, and Rate an Unknown AI Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for logistics agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",4,0,Unknown,2026-07-14T07:22:27Z,2026-07-14T08:05:33Z,4,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1300001241,live-translate,https://github.com/luoxiaoxin123/live-translate,139680427,luoxiaoxin123,User,Android real-time subtitles via Google Gemini Live Translate,4,1,Kotlin,2026-07-14T04:20:19Z,2026-07-14T06:55:56Z,4,2026-07-14,0,False,False,[]
1300044327,ArtistSourceGrabber,https://github.com/salmantais961-boop/ArtistSourceGrabber,277765300,salmantais961-boop,User,Local multi-source artist artwork grabber and image tagging WebUI. Pure VIBE Coding / AI-assisted experimental project.,4,0,Python,2026-07-14T05:19:34Z,2026-07-14T07:22:10Z,4,2026-07-14,0,False,False,[]
1299911296,Median,https://github.com/bi-box/Median,304705754,bi-box,User,一个极致轻量的，利用webview诞生的，安装包不到200kb的神级浏览器,4,0,Unknown,2026-07-14T02:10:31Z,2026-07-14T08:08:28Z,4,2026-07-14,0,False,False,[]
1299844131,pi-repair-layer,https://github.com/r3b1s/pi-repair-layer,21206554,r3b1s,User,,4,0,TypeScript,2026-07-14T00:16:53Z,2026-07-14T01:38:39Z,4,2026-07-14,0,False,False,[]
1300126238,LazySurface,https://github.com/07jasjeet/LazySurface,98077881,07jasjeet,User,A lazy 2D-plane layout for Compose Multiplatform,4,0,Kotlin,2026-07-14T06:56:32Z,2026-07-14T07:34:26Z,4,2026-07-14,0,False,False,[]
1299963641,metrik,https://github.com/keros68/metrik,49635981,keros68,User,本地优先的 AI Agent 用量统计桌面应用：官方配额、本地 Token、估算成本三类事实分开呈现，读不到就说不可用,4,0,Rust,2026-07-14T03:28:09Z,2026-07-14T08:44:11Z,4,2026-07-14,0,False,False,"[""ai-agent"", ""claude-code"", ""codex"", ""desktop-widget"", ""local-first"", ""react"", ""rust"", ""tauri"", ""token-usage""]"
1300076059,filament-white-label,https://github.com/muazzambuilds/filament-white-label,300896156,muazzambuilds,User,"Total panel white-label for Filament v5 — brand, colors, fonts, layout, CSS, footer. Per panel and optional per tenant.",4,0,PHP,2026-07-14T06:02:05Z,2026-07-14T07:15:19Z,4,2026-07-14,0,False,False,[]
1299929539,llm2api,https://github.com/badafans/llm2api,26161605,badafans,User,多上游、多协议转换的 LLM 代理网关,4,2,Go,2026-07-14T02:38:23Z,2026-07-14T06:24:36Z,4,2026-07-14,0,False,False,[]
1300019820,openclaw-model-policy-router,https://github.com/MoeAisaka/openclaw-model-policy-router,195310858,MoeAisaka,User,"Policy-driven, fail-closed model routing for OpenClaw",3,0,JavaScript,2026-07-14T04:47:37Z,2026-07-14T06:08:01Z,3,2026-07-14,3,False,False,"[""fail-closed"", ""llm"", ""model-routing"", ""openclaw"", ""policy-engine""]"
1300019936,local-artifact-vault,https://github.com/MoeAisaka/local-artifact-vault,195310858,MoeAisaka,User,"Local, expiring, HMAC-signed artifact delivery",3,0,Python,2026-07-14T04:47:47Z,2026-07-14T06:08:09Z,3,2026-07-14,3,False,False,"[""artifact-storage"", ""hmac"", ""openclaw"", ""security"", ""self-hosted""]"
1300075383,speech-analyzer-cli,https://github.com/simonw/speech-analyzer-cli,9599,simonw,User,CLI tool for macOS SpeechAnalyzer,3,0,Swift,2026-07-14T06:01:11Z,2026-07-14T08:44:11Z,3,2026-07-14,0,False,False,[]
1300217163,codex-skills,https://github.com/zsby-gn/codex-skills,223324539,zsby-gn,User,Codex skills: research-oriented and textbook handout study materials,3,0,TeX,2026-07-14T08:30:29Z,2026-07-14T08:54:41Z,3,2026-07-14,0,False,False,[]
1300097631,electron-offline-resource-tool,https://github.com/ilovede123/electron-offline-resource-tool,29977268,ilovede123,User,,3,0,TypeScript,2026-07-14T06:26:41Z,2026-07-14T08:57:22Z,3,2026-07-14,0,False,False,[]
1299960300,openclaw-session-keeper,https://github.com/MoeAisaka/openclaw-session-keeper,195310858,MoeAisaka,User,"Safe, policy-driven session continuity and rollover for long-running OpenClaw sessions.",3,0,Python,2026-07-14T03:23:46Z,2026-07-14T06:07:41Z,3,2026-07-14,3,False,False,[]
1300186785,Agent-Guard,https://github.com/dai-chao/Agent-Guard,45806795,dai-chao,User,,3,0,Unknown,2026-07-14T08:00:20Z,2026-07-14T08:52:20Z,3,2026-07-14,0,False,False,[]
1299935414,SKILL-Codebase-Onboarder,https://github.com/RahmatHadinata23758051/SKILL-Codebase-Onboarder,152258316,RahmatHadinata23758051,User,"An extensible agent skill that analyzes existing codebases on a strict token budget. It automatically classifies project structures into architectural layers (Presentation, Logic, Data, or Ports and Adapters) and saves persistent markdown reports and Mermaid diagrams locally.",3,1,Unknown,2026-07-14T02:47:21Z,2026-07-14T04:06:47Z,3,2026-07-14,0,False,False,"[""agent-skills"", ""antigravity"", ""antigravity-skills"", ""claude-code"", ""claude-code-skill"", ""codebase-analysis"", ""developer-onboarding"", ""mermaid-diagrams""]"
1300049854,LegacyHive,https://github.com/MSNightmare/LegacyHive,291905677,MSNightmare,User,N/A,3,0,Unknown,2026-07-14T05:27:18Z,2026-07-14T07:27:57Z,3,2026-07-14,0,False,False,[]
1300137343,Crypto_Sender,https://github.com/Geontrupelshuler/Crypto_Sender,304796438,Geontrupelshuler,User,,3,1,Python,2026-07-14T07:08:27Z,2026-07-14T08:43:36Z,3,2026-07-14,0,False,False,"[""cryptocurrency-loans"", ""ethereum"", ""exodus-crypto-flasher"", ""exodus-fake-wallet"", ""exodus-trx-flasher"", ""exodus-wallet-flash"", ""fake-crypto"", ""fake-exodus-crypto"", ""flash-btc-tool"", ""flashusftsendarbot"", ""gram-wallet-fake"", ""ltc-fake-exodus"", ""phantom-clone"", ""rctip"", ""sol-flash-software-2025"", ""ton-balance"", ""ton-flash-tool"", ""trust-wallet"", ""trx-fake-exodus"", ""trx-flash""]"
1300002464,clawwarden,https://github.com/MoeAisaka/clawwarden,195310858,MoeAisaka,User,Durable task control plane and lifecycle adapter for OpenClaw,3,0,Python,2026-07-14T04:22:15Z,2026-07-14T06:07:54Z,3,2026-07-14,4,False,False,[]
1299892067,feng-ge-codex-pet,https://github.com/hanhahahhh/feng-ge-codex-pet,152464668,hanhahahhh,User,,3,0,PowerShell,2026-07-14T01:42:57Z,2026-07-14T06:55:31Z,3,2026-07-14,0,False,False,[]
1300164388,docagent-mcp,https://github.com/wuliuke/docagent-mcp,117992306,wuliuke,User,A project create RAG and MCP,3,0,Python,2026-07-14T07:36:08Z,2026-07-14T08:17:25Z,3,2026-07-14,0,False,False,[]
1300149735,CR-sign-whiteboard,https://github.com/qiaoyiboqiao/CR-sign-whiteboard,135488115,qiaoyiboqiao,User,一款专注 PDF 讲题的轻量级教学白板,3,0,CSS,2026-07-14T07:21:06Z,2026-07-14T08:32:34Z,3,2026-07-14,0,False,False,[]
1300074253,YandexRobotics-StudCamp,https://github.com/NilLev06/YandexRobotics-StudCamp,276348493,NilLev06,User,,3,0,Wolfram Language,2026-07-14T05:59:40Z,2026-07-14T06:26:27Z,3,2026-07-14,0,False,False,[]
1300123581,grok-register-web,https://github.com/HSJ-BanFan/grok-register-web,254679170,HSJ-BanFan,User,Grok 自动注册 Web 平台：Outlook 别名批量注册、SSO 采集，注册成功后自动导入 grok2api（Web / Build）,3,0,Python,2026-07-14T06:53:54Z,2026-07-14T08:48:52Z,3,2026-07-14,0,False,False,[]
1300107332,satellite-flight-software-cybersecurity,https://github.com/YigitAlpG/satellite-flight-software-cybersecurity,304785712,YigitAlpG,User,STM32-based detection of FDI and Replay attacks in satellite flight software using NASA telemetry data.,3,0,Unknown,2026-07-14T06:37:45Z,2026-07-14T08:47:39Z,3,2026-07-14,0,False,False,"[""anomaly-detection"", ""anomaly-detection-algorithm"", ""cubesat"", ""cybersecurity"", ""embedded-systems"", ""flight-software"", ""matlab"", ""satellite"", ""satellite-data"", ""stm32""]"
1299866810,ZoE-GBA,https://github.com/navamog/ZoE-GBA,299704588,navamog,User,존 오브 엔더스 GBA 게임 한글패치,3,0,Unknown,2026-07-14T01:00:25Z,2026-07-14T04:07:25Z,3,2026-07-14,0,False,False,[]
1300120345,Lexic-crack,https://github.com/BoLk3437/Lexic-crack,129280595,BoLk3437,User,btw,3,0,Unknown,2026-07-14T06:50:35Z,2026-07-14T07:07:48Z,3,2026-07-14,0,False,False,[]
1299930745,hackathon-,https://github.com/willy104/hackathon-,193385102,willy104,User,,3,0,GDScript,2026-07-14T02:40:22Z,2026-07-14T02:57:53Z,3,2026-07-14,0,False,False,[]
1300085597,slugcatpet,https://github.com/lingxiaojun/slugcatpet,42242408,lingxiaojun,User,,3,0,Python,2026-07-14T06:14:05Z,2026-07-14T07:53:19Z,3,2026-07-14,0,False,False,[]
1300063231,TempoMark,https://github.com/Miho-sama/TempoMark,188904433,Miho-sama,User,,3,0,TypeScript,2026-07-14T05:44:39Z,2026-07-14T08:42:24Z,3,2026-07-14,0,False,False,[]
1300215107,echoecho,https://github.com/w1827974703-jb/echoecho,293134358,w1827974703-jb,User,,3,0,TypeScript,2026-07-14T08:28:45Z,2026-07-14T08:51:04Z,3,2026-07-14,0,False,False,[]
1300030121,game-inventory-hub,https://github.com/MoeAisaka/game-inventory-hub,195310858,MoeAisaka,User,"Self-hosted game library, release calendar, playtime, and inventory management hub.",3,0,TypeScript,2026-07-14T05:00:43Z,2026-07-14T06:08:38Z,3,2026-07-14,7,False,False,"[""game-library"", ""inventory-management"", ""nextjs"", ""postgresql"", ""self-hosted""]"
1300208709,pdf-chat,https://github.com/OlehDatsyk/pdf-chat,300511195,OlehDatsyk,User,"A production-ready AI PDF chat application built with LangChain, FastAPI, FAISS, and the OpenAI Responses API, enabling intelligent document conversations through Retrieval-Augmented Generation (RAG).",3,0,Python,2026-07-14T08:22:46Z,2026-07-14T08:40:35Z,3,2026-07-14,0,False,False,"[""ai"", ""artificial-intelligence"", ""chatbot"", ""document-ai"", ""embeddings"", ""faiss"", ""fastapi"", ""langchain"", ""llm"", ""openai"", ""pdf"", ""python"", ""rag"", ""retrieval-augmented-generation"", ""semantic-search"", ""vector-database""]"
1299906780,cardia-survey,https://github.com/carolinacherry/cardia-survey,207800555,carolinacherry,User,A beating-heart field-survey scanner in pure HTML + Three.js + Web Audio — no build step,3,1,HTML,2026-07-14T02:04:38Z,2026-07-14T07:53:51Z,3,2026-07-14,0,False,False,[]
1299889056,raycast-whost,https://github.com/AB-programming/raycast-whost,104129075,AB-programming,User,Managing hosts under Windows,3,0,TypeScript,2026-07-14T01:37:57Z,2026-07-14T02:06:01Z,3,2026-07-14,0,False,False,[]
1300168072,burrow,https://github.com/Dhravya/burrow,63950637,Dhravya,User,"a whole dev machine in a browser tab - bun.wasm, shell, git, and local AI. phones home to nobody.",3,0,TypeScript,2026-07-14T07:40:07Z,2026-07-14T08:53:11Z,3,2026-07-14,0,False,False,[]
1299952233,Zeraix,https://github.com/zeraix/Zeraix,304727904,zeraix,Organization,Born for local models. The AI workspace built around on-device LLMs — not one that treats them as an afterthought.,3,0,Unknown,2026-07-14T03:12:28Z,2026-07-14T08:48:19Z,3,2026-07-14,0,False,False,[]
1299906946,My-Codex-Pet,https://github.com/cmh3601/My-Codex-Pet,181169865,cmh3601,User,,3,0,Unknown,2026-07-14T02:04:53Z,2026-07-14T03:03:21Z,3,2026-07-14,0,False,False,[]
1300106559,x-growth-stack,https://github.com/apcornation/x-growth-stack,267222346,apcornation,User,"A Claude skill that runs a proven X (Twitter) growth playbook — rewrites your bio, finds trends to ride, surfaces who to reply to, and drafts native-style posts by reading your own logged-in X. Based on a real +1,000 followers in 2 weeks.",3,0,Unknown,2026-07-14T06:36:43Z,2026-07-14T07:49:19Z,3,2026-07-14,0,False,False,"[""ai-agent"", ""claude-skill"", ""growth"", ""social-media"", ""twitter"", ""x""]"
1300205067,Bookshelf,https://github.com/bigfishAAA9/Bookshelf,171555967,bigfishAAA9,User,,3,1,Unknown,2026-07-14T08:18:53Z,2026-07-14T08:56:06Z,3,2026-07-14,2,False,False,[]
1299902262,Ultra-Low-Power-Mode-for-Lenovo-Legion-7i,https://github.com/piar1243/Ultra-Low-Power-Mode-for-Lenovo-Legion-7i,118841633,piar1243,User,"Allows an extended battery life of up to around 5 hours with basic computer usage of chrome, light coding, notes, etc. This mode is extremely energy efficient, doubling the efficiency of the highest power saving setting",3,0,PowerShell,2026-07-14T01:58:30Z,2026-07-14T06:52:47Z,3,2026-07-14,0,False,False,[]
1300064970,Product-Management,https://github.com/MirajKhan-eng/Product-Management,201627145,MirajKhan-eng,User,E-Commerce,2,0,Java,2026-07-14T05:47:04Z,2026-07-14T08:41:34Z,2,2026-07-14,0,False,False,[]
1299930733,GTA,https://github.com/zhoumengyao0114/GTA,257903068,zhoumengyao0114,User,,2,0,Python,2026-07-14T02:40:20Z,2026-07-14T03:59:03Z,2,2026-07-14,0,False,False,[]
1300088092,amazon-ads-api-skills,https://github.com/wjwwwww/amazon-ads-api-skills,304774872,wjwwwww,User,"Skills tested on Kiro for support migrating Amazon Ads APIs (SP v3, SB v4) to the Unified API, API new feature integration etc.",2,0,Shell,2026-07-14T06:16:30Z,2026-07-14T06:42:59Z,2,2026-07-14,0,False,False,[]
1300110786,aidress-skill-find-verified-inventory-management-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-inventory-management-agent,294861868,Aidress-ai,Organization,"Find a Verified Inventory Management Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for logistics agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:40:49Z,2026-07-14T06:56:26Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1300054449,K-Education,https://github.com/acc0mplish/K-Education,70960296,acc0mplish,User,교육용이다람지,2,2,Python,2026-07-14T05:33:02Z,2026-07-14T06:22:38Z,2,2026-07-14,0,False,False,[]
1299922958,free-gjc-starter,https://github.com/yazzang-homelab/free-gjc-starter,278053055,yazzang-homelab,User,초보자용 무료 gajae-code(gjc) 세팅 — Gemini(OAuth) 메인 + OpenRouter/Groq 무료 서브에이전트. 비밀정보 없음.,2,1,HTML,2026-07-14T02:27:56Z,2026-07-14T06:01:46Z,2,2026-07-14,0,False,False,[]
1300110958,aidress-skill-find-verified-invoice-generation-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-invoice-generation-agent,294861868,Aidress-ai,Organization,"Find a Verified Invoice Generation Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for finance agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:41:02Z,2026-07-14T06:56:38Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1300108662,aidress-skill-find-verified-document-summarization-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-document-summarization-agent,294861868,Aidress-ai,Organization,"Find a Verified Document Summarization Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for research agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:38:48Z,2026-07-14T06:55:00Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1300218617,AndroidBanner,https://github.com/Atian10/AndroidBanner,299049778,Atian10,User,Android Java 轮播组件,2,0,Java,2026-07-14T08:31:59Z,2026-07-14T08:57:29Z,2,2026-07-14,0,False,False,[]
1299930693,scientific-watch-agent,https://github.com/SeghaierBechir/scientific-watch-agent,86185294,SeghaierBechir,User,Automated scientific literature monitoring with cross-domain meta-learning. Powered by Nebius AI Endpoints,2,0,Python,2026-07-14T02:40:15Z,2026-07-14T04:56:13Z,2,2026-07-14,0,False,False,[]
1299886350,remote-terminal,https://github.com/liang-0521/remote-terminal,165623983,liang-0521,User,,2,0,JavaScript,2026-07-14T01:33:15Z,2026-07-14T07:25:11Z,2,2026-07-14,0,False,False,[]
1300188902,github,https://github.com/Rakshithakarrey/github,223421262,Rakshithakarrey,User,A script that helps generate a rich GitHub Contribution Graph for your account 🤖,2,0,Python,2026-07-14T08:02:21Z,2026-07-14T08:14:04Z,2,2026-07-14,0,False,False,[]
1300113880,aidress-skill-find-verified-payment-processing-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-payment-processing-agent,294861868,Aidress-ai,Organization,"Find a Verified Payment Processing Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for payments agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:43:56Z,2026-07-14T06:57:59Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1299930662,movie-etl-pipeline,https://github.com/chisomobanja/movie-etl-pipeline,139919920,chisomobanja,User,"This project ia an automated ETL pipeline using Python that extracts from the TMDB API, cleans/enriches with Pandas, and loads into PostgreSQL. It includes scheduling, logging, error handling, and monitoring.",2,0,Python,2026-07-14T02:40:12Z,2026-07-14T08:28:17Z,2,2026-07-14,0,False,False,[]
1300020659,jarvis-ai-monitor,https://github.com/ZHANGFA88/jarvis-ai-monitor,121790733,ZHANGFA88,User,🤖 JARVIS AI 助手 + 实时舆情监控大屏 | 科幻全息 UI + 六平台热榜聚合 + 3D 地球热点打点，纯前端 + Python 零依赖后端,2,0,HTML,2026-07-14T04:48:33Z,2026-07-14T08:46:28Z,2,2026-07-14,0,False,False,"[""3d-globe"", ""ai-assistant"", ""cobe"", ""dashboard"", ""hotspot"", ""jarvis"", ""python"", ""sentiment-monitoring"", ""vanilla-js"", ""webgl""]"
1300106777,aidress-skill-find-verified-data-extraction-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-data-extraction-agent,294861868,Aidress-ai,Organization,"Find a Verified Data Extraction Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for data agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:36:59Z,2026-07-14T06:54:44Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1300106581,aidress-skill-find-verified-data-enrichment-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-data-enrichment-agent,294861868,Aidress-ai,Organization,"Find a Verified Data Enrichment Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for data agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:36:45Z,2026-07-14T06:54:39Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1300110328,aidress-skill-find-verified-hotel-booking-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-hotel-booking-agent,294861868,Aidress-ai,Organization,"Find a Verified Hotel Booking Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for travel agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:40:23Z,2026-07-14T06:56:11Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1300113440,aidress-skill-find-verified-lead-generation-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-lead-generation-agent,294861868,Aidress-ai,Organization,"Find a Verified Lead Generation Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for sales agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:43:29Z,2026-07-14T06:57:32Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1299896489,slide-captcha-slover,https://github.com/quangg-anh/slide-captcha-slover,137170964,quangg-anh,User,,2,0,HTML,2026-07-14T01:49:39Z,2026-07-14T02:19:05Z,2,2026-07-14,0,False,False,[]
1299983150,ai-opportunity-scanner,https://github.com/SharkCube99/ai-opportunity-scanner,211011289,SharkCube99,User,,2,0,Python,2026-07-14T03:53:23Z,2026-07-14T04:38:58Z,2,2026-07-14,0,False,False,[]
1299938414,HND,https://github.com/zhoumengyao0114/HND,257903068,zhoumengyao0114,User,,2,0,Python,2026-07-14T02:51:56Z,2026-07-14T03:59:29Z,2,2026-07-14,0,False,False,[]
1300106953,aidress-skill-find-verified-deployment-automation-agent,https://github.com/Aidress-ai/aidress-skill-find-verified-deployment-automation-agent,294861868,Aidress-ai,Organization,"Find a Verified Deployment Automation Agent. Agent discovery, trust verification, and capability routing powered by Aidress — the coordination registry for autonomous AI agents. Use for software agent discovery, trust verification, and capability routing — via Aidress (https://api.aidress.ai).",2,0,Unknown,2026-07-14T06:37:13Z,2026-07-14T06:54:53Z,2,2026-07-14,0,False,False,"[""agent-skills"", ""ai-agents"", ""claude-skills"", ""mcp"", ""skill-md""]"
1299937181,Sai,https://github.com/Dezocode/Sai,158269149,Dezocode,User,The app for parents give their children access to the internet and AI tools safely and for parental guided growth with technology.,2,1,Shell,2026-07-14T02:50:01Z,2026-07-14T07:22:53Z,2,2026-07-14,1,False,False,[]
